date,open,high,low,close,volume
2016-10-02,615.65,615.9,608.66,612.4,39249800
2016-10-01,608.99,617.19,608.98,615.65,56357000
2016-09-30,605.99,608.99,605,608.99,56122400
2016-09-29,604.96,606.89,603.56,605.99,55658600
2016-09-28,605.71,606,603.18,605.04,48722600
2016-09-27,607.04,607.54,601.38,605.71,49422400
2016-09-26,601.67,607.99,600.02,607.08,59153800
2016-09-25,603.69,605.99,599.42,601.67,33977800
2016-09-24,602.96,605.94,601.08,603.68,35359500
2016-09-23,595.99,603.3,595.14,602.96,51067000
2016-09-22,597,598.54,594.78,596.21,67085300
2016-09-21,605.6,605.6,592.63,597,82776200
2016-09-20,608.6,609.92,605.6,605.6,72710896
2016-09-19,611.4,612.46,607.4,608.6,54796400
2016-09-18,607.92,611.93,607.22,611.4,48679400
2016-09-17,607.95,608.99,604,607.92,37140300
2016-09-16,605.43,608.1,603.15,607.93,64963400
2016-09-15,608.47,609.49,603.33,605.44,59464600
2016-09-14,608.39,611.99,608,608.43,47877700
2016-09-13,606.86,609.99,605.16,608.63,86920600
2016-09-12,607.94,609.45,603,606.74,72812304
2016-09-11,623.58,630.11,591.8,607.94,73610800
2016-09-10,622.07,626.54,620.59,623.74,45016800
2016-09-09,627.97,628.69,618.25,622.07,64550200
2016-09-08,615.22,631.3,613.43,627.97,86713000
2016-09-07,612.99,618.53,609.21,615.21,75032400
2016-09-06,605.93,612.99,605.47,612.99,78529104
2016-09-05,611.94,611.99,601.63,605.69,82446800
2016-09-04,600.93,617.13,597.52,611.92,97942896
2016-09-03,576.41,600.99,574.67,600.91,159014000
2016-09-02,572.94,577.97,570,576.21,79910800
2016-09-01,572.89,573.31,568.12,573.02,76923400
2016-08-31,574.95,575.15,569.21,572.89,75840896
2016-08-30,573.21,576.83,572.53,574.95,70342400
2016-08-29,575.41,577.73,571.24,573.21,110398000
2016-08-28,570.83,575.41,569.65,575.41,86301600
2016-08-27,579.29,579.45,568.95,570.84,59698300
2016-08-26,575.57,579.86,574.85,579.29,48856800
2016-08-25,578.68,579,573.12,575.58,136130000
2016-08-24,582.39,582.68,575.29,578.47,56328200
2016-08-23,585.19,586.77,577.47,582.39,85349200
2016-08-22,581.34,586.99,579.22,585.2,72844000
2016-08-21,581.72,583.99,579.34,581.29,38299400
2016-08-20,573.68,583.92,572.38,581.87,45301400
2016-08-19,574.05,576.99,572.68,573.67,50631600
2016-08-18,574.45,576.99,573,574.09,59896600
2016-08-17,579.02,581.99,569.67,574.45,54443000
2016-08-16,567.85,581.99,566.09,579.02,58405200
2016-08-15,574.97,574.97,561.56,567.79,57262300
2016-08-14,586.45,586.49,565.19,574.99,60851100
2016-08-13,587.68,589.5,586,586.45,43563000
2016-08-12,587.9,590.09,583.62,587.74,69218000
2016-08-11,594.94,599.99,585.6,587.91,74514400
2016-08-10,586.75,601.09,583.29,594.94,102905000
2016-08-09,591.58,594.04,585.38,586.45,92228096
2016-08-08,595.14,595.99,590,591.48,61194100
2016-08-07,591.7,598.65,587.2,595.14,82398400
2016-08-06,583,591.72,574.5,591.71,80797296
2016-08-05,587.5,592.87,570.39,583,66127900
2016-08-04,573.35,599.95,562.11,587.5,125292000
2016-08-03,538.8,576,519.3,573.36,207982000
2016-08-02,604.87,613.38,483,537.47,330932992
2016-08-01,626.97,629.34,599,605.2,121887000
2016-07-31,655.95,657,621.37,626.97,110818000
2016-07-30,657.18,658.98,652.95,655.87,38456100
2016-07-29,657.4,659,651,657,60703500
2016-07-28,657,659.97,654.1,657.4,86428400
2016-07-27,654.06,658.99,646.56,657.35,147460992
2016-07-26,657.99,658.99,645,654.06,225135008
2016-07-25,660.92,664.13,653.77,657.79,78176496
2016-07-24,657.68,666.37,655.01,661,118184000
2016-07-23,654.7,662.35,653.92,657.5,69532200
2016-07-22,667.27,669.94,647.59,654.67,134169000
2016-07-21,667.15,668.4,661.19,667.28,60491800
2016-07-20,673.98,674.99,664.6,666.92,94636400
2016-07-19,675.51,676.87,666.17,673.98,61203300
2016-07-18,680,684.94,670,675.5,69465000
2016-07-17,666.3,680.99,665.95,680,74407904
2016-07-16,667.48,669.99,662.01,666.32,50330200
2016-07-15,661.4,669.98,660.68,667.48,81673104
2016-07-14,655.3,663.99,640,661.65,98511400
2016-07-13,666.25,671.45,654.86,655.34,131449000
2016-07-12,651.25,675.5,648.6,666.56,138172992
2016-07-11,652.43,664.27,648.11,650.97,107910000
2016-07-10,657.6,657.61,641,652.44,102532000
2016-07-09,667.07,667.3,608,657.61,180536000
2016-07-08,641.97,667.33,638.04,667.33,141970000
2016-07-07,678.79,683.44,611.94,641.97,258091008
2016-07-06,669.75,680.79,665,678.79,134960992
2016-07-05,681.98,682.37,662.51,669.87,130476000
2016-07-04,664.09,683.69,653.16,681.98,92008400
2016-07-03,705.25,705.25,651,663.55,129512000
2016-07-02,678.09,705.21,676.92,704.95,112354000
2016-07-01,673.5,688.99,667,678.19,134431008
2016-06-30,639.41,675,635.14,673.49,138980000
2016-06-29,648.43,648.43,630.02,639.42,142456000
2016-06-28,657.86,663.53,638,648.43,138384992
2016-06-27,638.56,659.98,630,657.87,122134000
2016-06-26,673.71,675.19,625.01,638.56,109225000
2016-06-25,669.98,699,650,673.71,126656000
2016-06-24,631.1,700,631.01,669.98,224316992
2016-06-23,606.13,637.89,544.13,631.1,253462000
2016-06-22,667.88,679.99,568.11,604.5,266392992
2016-06-21,706.47,718.26,628.6,667.66,309944000
2016-06-20,768.94,768.94,702.42,703.12,174511008
2016-06-19,759,771.92,744.77,768.76,136184992
2016-06-18,752,785.15,734.8,758.99,252718000
2016-06-17,769.71,778.5,709.01,752.26,363320992
2016-06-16,698.76,777.68,698.76,769.76,271633984
2016-06-15,684.99,699.3,673,698.78,99223800
2016-06-14,706.02,706.45,650.02,684.95,186694000
2016-06-13,677.45,720,663.55,706.01,243295008
2016-06-12,609.5,687.71,605,677.86,277084992
2016-06-11,580.31,610,580.31,609.5,82357000
2016-06-10,577.47,581,573.5,580.31,66991900
2016-06-09,583.19,583.48,574,577.46,71301000
2016-06-08,579.72,583.99,572.96,583.21,80265800
2016-06-07,586.75,590.95,497.01,579.71,107770000
2016-06-06,575.17,588.15,575,586.77,72138896
2016-06-05,576.31,585,570.22,575.17,68874096
2016-06-04,571.09,594.64,564.29,576.31,94925296
2016-06-03,538.06,578,535.96,571.25,122020000
2016-06-02,534.85,541.2,531.86,537.87,60378200
2016-06-01,531.25,541.5,524.39,534.84,86061800
2017-12-31,12839.98,14280.26,12633.8,13863.13,12136299520
2017-12-30,14565.04,14639.79,12500,12839.99,14452599808
2017-12-29,14450.01,15105.34,14041.81,14565.05,13025500160
2017-12-28,15360.01,15489,13500,14450.01,12336499712
2017-12-27,15790.88,16490,14524.37,15367.08,12487600128
2017-12-26,14171.99,16148,14171.98,15790.88,13454300160
2017-12-25,14221.93,14774,13450,14171.98,10664699904
2017-12-24,15075.89,15109.27,13210,14221.94,11572299776
2017-12-23,14229.47,16261,13750,15075.89,13086000128
2017-12-22,15758.8,15974.95,10400,14210.57,22197999616
2017-12-21,16496.9,17364.57,15151,15758.8,16516599808
2017-12-20,17838.73,17890,14001,16496.89,22149699584
2017-12-19,19039.01,19099,16800,17838.73,16894499840
2017-12-18,19378.99,19385,18200,19039.01,14839499776
2017-12-17,19650.02,19891.99,19010,19378.99,13314599936
2017-12-16,17738.68,19797,17630,19650.01,12740599808
2017-12-15,16749.79,17899,16745,17738.67,14309999616
2017-12-14,16689.62,17199.6,16256,16749.78,13777399808
2017-12-13,17730.12,17900,15700,16689.61,12976900096
2017-12-12,16885.76,18149.99,16375,17730.12,14603799552
2017-12-11,15290.01,17493,15200,16885.76,12153900032
2017-12-10,15309.99,16300,13501,15290.01,13433299968
2017-12-09,16367.03,16499,13550,15309.98,13911300096
2017-12-08,17390.01,17777.69,13788.99,16367.03,21135998976
2017-12-07,14090,19697,13500,17390.01,17950699520
2017-12-06,11718.34,14425,11717.5,14090,12656300032
2017-12-05,11643.99,11875,11532,11718.35,6895260160
2017-12-04,11290,11650,10950,11643.98,6132409856
2017-12-03,10930.24,11891,10601,11290,6608309760
2017-12-02,10869.85,11100,10701,10930.24,5138500096
2017-12-01,9903.01,10937,9517,10869.84,6783119872
2017-11-30,9920.81,10850,9135.6,9903,8310689792
2017-11-29,9949,11485,8595.55,9935.98,11568799744
2017-11-28,9768.71,9989.95,9705.99,9949,6348819968
2017-11-27,9401.11,9795,9401,9768.71,5653320192
2017-11-26,8795.5,9596,8795.5,9401.11,5475579904
2017-11-25,8215.01,8795.5,8203.98,8795.5,4342060032
2017-11-24,8031.16,8324,7900,8215.01,5058610176
2017-11-23,8250,8274.98,8031.16,8031.16,4225179904
2017-11-22,8109,8298.98,8103.13,8250,3633530112
2017-11-21,8256.01,8375,7802.99,8109,4277609984
2017-11-20,8031.83,8293.25,7969,8256.01,3488450048
2017-11-19,7777.01,8098.62,7700,8031.82,3149319936
2017-11-18,7714.7,7847.98,7502,7777.01,3667190016
2017-11-17,7838.54,7988.5,7536,7714.71,4651670016
2017-11-16,7294,7985.37,7130,7838.53,5123809792
2017-11-15,6605,7349,6605,7294,4200880128
2017-11-14,6535.87,6748,6450,6605,3197110016
2017-11-13,5886.35,6841.45,5850,6535.87,6263249920
2017-11-12,6346.64,6486,5511.11,5886.35,8957349888
2017-11-11,6577.63,6894.99,6201.01,6346.7,4908680192
2017-11-10,7156,7350,6426,6577.62,5208249856
2017-11-09,7467.97,7470.01,7079,7156,3226249984
2017-11-08,7128.99,7898,7031.66,7467.96,4602200064
2017-11-07,6969.76,7232.84,6968.49,7126.63,2326340096
2017-11-06,7391.95,7432.49,6900.73,6969.76,3111899904
2017-11-05,7412.35,7630,7310,7392,2380410112
2017-11-04,7170.01,7498,7011.1,7412.55,2483800064
2017-11-03,7039.99,7449.99,6955.89,7170.01,3369860096
2017-11-02,6783.69,7445,6759,7039.98,4653770240
2017-11-01,6445.01,6784,6363.59,6783.69,2870320128
2017-10-31,6124.16,6472.13,6095.96,6445.01,2311379968
2017-10-30,6140.01,6200,6028,6124.16,1772150016
2017-10-29,5752.01,6298.99,5728,6140.01,2859040000
2017-10-28,5780,5894,5715,5752.01,1403920000
2017-10-27,5891.61,5998,5708.8,5780,1710130048
2017-10-26,5739.97,6000,5701,5891.61,1905040000
2017-10-25,5525.43,5765,5376.71,5739.97,1966989952
2017-10-24,5906,5906,5462.19,5525.43,2735699968
2017-10-23,6000.01,6057.02,5650.98,5905.99,2401840128
2017-10-22,6024.85,6082.3,5755.95,6005.05,2034630016
2017-10-21,5989.1,6189.1,5868.26,6024.86,2207099904
2017-10-20,5704,6063.99,5630,5989.1,2354429952
2017-10-19,5574.02,5750,5529.44,5704.01,1780540032
2017-10-18,5593.97,5600,5102,5574.44,2399269888
2017-10-17,5754.9,5769.99,5525,5594,1821570048
2017-10-16,5693.7,5785.3,5575.55,5754.9,2008070016
2017-10-15,5819.13,5849.83,5455.5,5693.7,1976039936
2017-10-14,5624.87,5839.8,5567.86,5819.13,1669030016
2017-10-13,5440,5867,5390,5624.8,3615480064
2017-10-12,4814.99,5440.92,4809.59,5440,2791610112
2017-10-11,4750,4869.97,4720.21,4814.99,1222279936
2017-10-10,4769.55,4925.65,4701.53,4750,1597139968
2017-10-09,4603.5,4875.39,4561,4769.55,1968739968
2017-10-08,4425,4612,4420.01,4603.49,1313869952
2017-10-07,4363,4449.42,4320,4425,906928000
2017-10-06,4320.02,4407,4299.99,4362.99,1069939968
2017-10-05,4214.84,4365.21,4150.01,4320.04,1161769984
2017-10-04,4307.99,4344,4175.3,4214.84,1116770048
2017-10-03,4392.71,4419.95,4240,4307.99,1288019968
2017-10-02,4394.81,4470,4354.23,4392.71,1431730048
2017-10-01,4339.01,4396.99,4256.92,4394.81,1208210048
2017-09-30,4156.99,4356.28,4143.52,4339,1207449984
2017-09-29,4189.42,4212.99,4015.17,4156.99,1367049984
2017-09-28,4200,4269.95,4122,4189.42,1712320000
2017-09-27,3885.09,4228.39,3880.36,4200,1686880000
2017-09-26,3919.98,3960,3854.29,3885.09,1043740032
2017-09-25,3669.01,3969.37,3669.01,3919.78,1374210048
2017-09-24,3787.33,3789.36,3630.01,3669.01,768014976
2017-09-23,3619.01,3818.89,3580,3787.33,928113984
2017-09-22,3617.47,3767.77,3509.79,3619.01,1194829952
2017-09-21,3872.07,3903.57,3571,3617.47,1411480064
2017-09-20,3910.11,4044,3850.01,3872.06,1213830016
2017-09-19,4100,4125.22,3850.44,3910.11,1563980032
2017-09-18,3719.98,4130,3717.56,4100,1943209984
2017-09-17,3726.51,3841,3475.64,3719.97,1239149952
2017-09-16,3740.02,4042.98,3600,3726.51,1818400000
2017-09-15,3249.99,3894.48,2975.01,3740.02,4148069888
2017-09-14,3855.61,3923,3230.05,3250.4,2716310016
2017-09-13,4164.52,4174.53,3726,3855.32,2219409920
2017-09-12,4210.72,4375.37,4080,4164.52,1864530048
2017-09-11,4251.36,4365,4111.14,4210.72,1557330048
2017-09-10,4334.36,4349.99,4139,4251.36,1679090048
2017-09-09,4350,4449.95,4180,4334.36,1386230016
2017-09-08,4624.18,4679.99,4140,4350,2700890112
2017-09-07,4616.18,4665.44,4475.01,4624.18,1844620032
2017-09-06,4432.51,4692,4431,4616.18,2172100096
2017-09-05,4498.46,4514.95,4242.38,4432.51,2697969920
2017-09-04,4626.05,4628.05,4234.16,4498.25,2987330048
2017-09-03,4642.39,4749.99,4524,4626.05,1933190016
2017-09-02,4948,4980,4500,4649.99,2722139904
2017-09-01,4743.94,4948,4706,4947.99,2599079936
2017-08-31,4581.98,4769.03,4580.84,4743.94,1944930048
2017-08-30,4599.01,4635.21,4500.55,4581.98,1937849984
2017-08-29,4384.99,4656.83,4350,4599,2486080000
2017-08-28,4343.5,4396,4200,4384.99,1959330048
2017-08-27,4344.32,4392,4309.87,4340.11,1537459968
2017-08-26,4360,4374.39,4260.01,4344.32,1511609984
2017-08-25,4312.03,4453.9,4284.01,4360,1727970048
2017-08-24,4142.5,4349.99,4112.76,4312.03,2037750016
2017-08-23,4092,4247.88,4058.26,4143.49,2369819904
2017-08-22,4002,4145,3583.46,4092,3764239872
2017-08-21,4050.99,4089.99,3950.88,4002,2800890112
2017-08-20,4157.41,4190.21,4044.52,4050.99,2109769984
2017-08-19,4101.72,4186.1,4000,4157.41,2975820032
2017-08-18,4280.01,4350,3960.47,4101.72,2941710080
2017-08-17,4370.01,4469,4180,4280.01,2553359872
2017-08-16,4159.93,4385.5,3928.82,4370.01,2272039936
2017-08-15,4320.53,4434.42,3807.14,4159.93,3258050048
2017-08-14,4060.47,4328,3985.01,4320.6,2463089920
2017-08-13,3874,4200,3850,4060.47,3159089920
2017-08-12,3656.14,3974,3622.87,3874,2219589888
2017-08-11,3444.98,3725,3416.86,3656.15,2021190016
2017-08-10,3342.8,3448,3317,3444.98,1515110016
2017-08-09,3423.28,3428.29,3232.62,3342.8,1468960000
2017-08-08,3398.23,3489,3349.91,3422.43,1752760064
2017-08-07,3222.22,3416,3190,3398.23,1482279936
2017-08-06,3243.5,3278.42,3150,3222.22,1105030016
2017-08-05,2857.34,3335,2857.34,3243.49,1945699968
2017-08-04,2787.05,2877.79,2760,2857.34,1002120000
2017-08-03,2699.9,2799,2699.89,2787.02,804796992
2017-08-02,2731.6,2758.06,2650,2699.9,1094950016
2017-08-01,2856.89,2925,2676.01,2732.59,1324669952
2017-07-31,2723.99,2900,2700,2856.88,860574976
2017-07-30,2700.2,2739.98,2500,2723.99,705942976
2017-07-29,2786.07,2790.99,2656,2700.21,803745984
2017-07-28,2664.99,2825.11,2655.55,2786.07,1380099968
2017-07-27,2525.98,2686.2,2514.1,2664.99,789104000
2017-07-26,2564,2614,2403,2525.99,937404032
2017-07-25,2761.68,2782.44,2449.69,2564,1460089984
2017-07-24,2755.19,2799.2,2726.8,2762.26,866473984
2017-07-23,2825.27,2848,2691,2754.28,1072840000
2017-07-22,2661.05,2869.88,2646.95,2825.27,1177129984
2017-07-21,2873.45,2880,2608.27,2657.45,1489449984
2017-07-20,2258.99,2957,2258.99,2873.48,2249260032
2017-07-19,2307.48,2396,2216,2258.99,1245100032
2017-07-18,2235.14,2393.43,2134.37,2308.15,1512450048
2017-07-17,1911.79,2238.07,1909.58,2235.19,1201760000
2017-07-16,1964.33,2043.94,1758.2,1911.78,1182870016
2017-07-15,2217.02,2224.82,1964.31,1964.31,993608000
2017-07-14,2340,2349.28,2150,2217.24,882502976
2017-07-13,2384.35,2416.79,2308.14,2340,835769984
2017-07-12,2309.62,2415,2250,2383.42,1117410048
2017-07-11,2330.93,2410,2265,2310.01,1329760000
2017-07-10,2508,2523,2250,2331.05,1111200000
2017-07-09,2560.84,2579.84,2500,2508.99,527856000
2017-07-08,2501.15,2563.5,2471.22,2561.11,733329984
2017-07-07,2604.89,2607.61,2472,2501.15,917411968
2017-07-06,2616.96,2623.54,2580.69,2604.84,761956992
2017-07-05,2602,2630.24,2551.06,2616.96,941566016
2017-07-04,2542.41,2636.1,2542.18,2602,985516032
2017-07-03,2515.37,2584.78,2479.75,2542.41,964112000
2017-07-02,2424.08,2545,2385,2516.66,803747008
2017-07-01,2455.19,2515,2400,2423.63,779913984
2017-06-30,2531.16,2554.01,2446.2,2455.19,860273024
2017-06-29,2553.13,2591.98,2506.1,2530,949979008
2017-06-28,2573.22,2605,2457,2553.12,1183869952
2017-06-27,2407.91,2575.75,2264,2575.75,1489789952
2017-06-26,2505.61,2563.9,2258.34,2407.91,1663280000
2017-06-25,2574.86,2625,2430.05,2505.61,1161100032
2017-06-24,2690.76,2718.37,2503.05,2574.84,982750016
2017-06-23,2679.93,2743,2665,2690.76,961318976
2017-06-22,2643.33,2724.69,2598,2679.99,1097939968
2017-06-21,2725.11,2781.59,2559.51,2643.35,1626579968
2017-06-20,2596.99,2776.95,2585.42,2725.08,1854189952
2017-06-19,2515.25,2597,2481.92,2596.98,1446840064
2017-06-18,2634.94,2670,2455.01,2515.25,1178659968
2017-06-17,2480.44,2679.24,2413.96,2634.94,1534509952
2017-06-16,2409.98,2524.65,2287.84,2480.43,1195190016
2017-06-15,2432.21,2525,2050,2409.98,2026259968
2017-06-14,2709.02,2827,2330,2432.21,1696560000
2017-06-13,2654.36,2798.99,2649.47,2709.01,1781200000
2017-06-12,2998.98,2999.99,2463.89,2655.71,2569530112
2017-06-11,2931.16,2998.99,2881,2998.98,1752400000
2017-06-10,2811.37,2942.04,2801.25,2931.15,2018889984
2017-06-09,2799.76,2861.58,2786.2,2811.39,1348950016
2017-06-08,2690.02,2808.78,2611.41,2799.73,1281170048
2017-06-07,2871.29,2885,2598.7,2685.64,1517709952
2017-06-06,2698,2938.55,2674.69,2871.29,2089609984
2017-06-05,2521.43,2698,2517.02,2698,1369309952
2017-06-04,2548.3,2556.1,2469.98,2521.36,1355120000
2017-06-03,2478.99,2599,2448,2548.05,1514950016
2017-06-02,2419.98,2478.99,2379.44,2478.99,1317030016
2017-06-01,2303.61,2488,2302,2419.99,1653180032
2017-05-31,2191.6,2338.91,2173.8,2303.29,1544829952
2017-05-30,2279.18,2336.88,2112.31,2191.58,1443970048
2017-05-29,2237,2357.86,2141.12,2279.48,994625024
2017-05-28,2099.99,2342.99,2099.86,2232.78,1147139968
2017-05-27,2276.46,2353.35,1913.19,2099.99,1700480000
2017-05-26,2362.17,2683.18,2052.01,2272.7,1763480064
2017-05-25,2432.96,2806,2253.15,2355,2406700032
2017-05-24,2272.74,2474.69,2266.51,2432.97,1725379968
2017-05-23,2123.29,2283,2100.86,2272.75,1378749952
2017-05-22,2056.99,2298,1975,2123.29,1942220032
2017-05-21,2058.89,2102.68,1988.6,2057,1147859968
2017-05-20,1976.22,2059,1970.04,2058.91,961336000
2017-05-19,1899.47,1980,1890.73,1976.23,1157289984
2017-05-18,1813.23,1900,1800,1899.16,894321024
2017-05-17,1777.49,1840,1745.05,1813.23,1064729984
2017-05-16,1747.81,1777.76,1690.14,1777.48,959044992
2017-05-15,1799.98,1802.99,1702.42,1747.81,731529024
2017-05-14,1791.7,1829,1763.33,1799.99,437196000
2017-05-13,1695.56,1792.96,1610,1792.73,579635008
2017-05-12,1837.98,1838,1651.01,1695.61,740984000
2017-05-11,1794.95,1889,1770.95,1837.93,799489984
2017-05-10,1720.24,1799.99,1691.3,1794.99,915723008
2017-05-09,1712.99,1794.7,1630,1720.43,1167920000
2017-05-08,1611.1,1713,1608,1713,1340320000
2017-05-07,1585.49,1618.31,1563.87,1609.57,1080029952
2017-05-06,1551.3,1598.89,1551.3,1585.39,582529984
2017-05-05,1561.47,1630,1535.11,1551.3,946035968
2017-05-04,1533,1665,1482.06,1563.39,933548992
2017-05-03,1471.79,1533,1453.68,1533,583795968
2017-05-02,1436.5,1492.93,1426.51,1471.99,477337984
2017-05-01,1384.55,1466.69,1370.98,1436.5,713624000
2017-04-30,1364.98,1394.51,1334.02,1384.55,413115008
2017-04-29,1352.96,1369.5,1335.64,1365.43,422705984
2017-04-28,1349.77,1381.01,1300.2,1353.34,527488992
2017-04-27,1297.56,1360,1295.39,1349.26,449196992
2017-04-26,1281.18,1320,1279.5,1298.44,329631008
2017-04-25,1256.65,1287,1256.16,1281.16,242556000
2017-04-24,1251.91,1261.16,1246.31,1257.29,235806000
2017-04-23,1246.79,1254,1236.2,1251.98,258951008
2017-04-22,1249.98,1253,1221.51,1247,249320000
2017-04-21,1236.15,1258.77,1236.15,1249.99,272167008
2017-04-20,1214.22,1240.6,1212.01,1236.15,315108000
2017-04-19,1201.88,1215.32,1191.09,1214.21,288060992
2017-04-18,1190.95,1206.65,1189.76,1201.94,270524000
2017-04-17,1177.63,1197.6,1170.85,1189.91,253206000
2017-04-16,1178.84,1189.93,1171.7,1177.99,183231008
2017-04-15,1173.13,1190.99,900,1178.85,203559008
2017-04-14,1177.05,1196.92,1170.14,1173.74,254827008
2017-04-13,1214.68,1219.49,1148.98,1177.05,351968992
2017-04-12,1224,1227.86,1209.61,1214.17,288702016
2017-04-11,1210,1234,1200,1223.99,216182000
2017-04-10,1210.99,1219.78,1201,1210,215883008
2017-04-09,1184.5,1221,1175.8,1210.97,242343008
2017-04-08,1194,1198,1170,1184.5,209312000
2017-04-07,1192.29,1203,1175.26,1193.99,317022016
2017-04-06,1132.99,1206.97,1132.98,1192.3,511222016
2017-04-05,1143.98,1144.99,1114.9,1132.99,414784000
2017-04-04,1152.09,1164.14,1124.98,1143.99,436310016
2017-04-03,1113.23,1168.72,1112.24,1152.44,580444032
2017-04-02,1092,1119,1080,1113.99,514187008
2017-04-01,1088.99,1110.95,1071.45,1092,289633984
2017-03-31,1042.33,1094.49,1038.11,1088.99,447287008
2017-03-30,1043.09,1052.94,1022,1042.34,352968992
2017-03-29,1045.54,1058.16,1005.77,1043.27,298457984
2017-03-28,1042.28,1069.39,1016.25,1045.39,326332000
2017-03-27,974.24,1045.9,961.1,1042.08,372535008
2017-03-26,963.72,1005,943.9,973.08,303668000
2017-03-25,933.94,973.99,890.05,963.89,435803008
2017-03-24,1025.13,1030.3,920.1,934.87,491038016
